,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
55,56,57,0.0133492252681764,2.797616209773543,11792,0.29411764705882354,1.7481880270062005,4.071587470514976,3.075687803629762,12958.51033622685
56,57,60,0.014064362336114421,2.8116805721096574,11852,0.2994652406417112,1.7558748556724915,4.073791642808014,3.0859021980920716,13002.359720996237
57,58,29,0.0066746126340882,2.8183551847437456,11881,0.3048128342245989,1.7634279935629373,4.074852995881248,3.095951643360195,13045.517143896013
58,59,41,0.009535160905840286,2.827890345649586,11922,0.31016042780748665,1.7708520116421442,4.076349117493459,3.1058419726268767,13088.007075169744
59,60,45,0.010488676996424315,2.83837902264601,11967,0.3155080213903743,1.7781512503836436,4.077985291029502,3.1155787292896093,13129.852769369907
60,61,112,0.026460071513706794,2.864839094159717,12079,0.32085561497326204,1.7853298350107671,4.082030981267012,3.125167186248518,13171.07634631253
61,62,201,0.04767580452920143,2.912514898688918,12280,0.32620320855614976,1.792391689498254,4.089198366805149,3.134612363641054,13211.698865474216
62,63,2777,0.6617401668653159,3.574255065554234,15057,0.3315508021390374,1.7993405494535817,4.177738450401719,3.1439190451615104,13251.740394452532
63,64,9,0.0019070321811680572,3.576162097735402,15066,0.33689839572192515,1.806179973983887,4.177997963096566,3.153091793103158,13291.220072067745
64,65,4,0.0007151370679380214,3.57687723480334,15070,0.3422459893048128,1.8129133566428555,4.178113252314632,3.1621349622371326,13330.156166584768
65,66,6,0.0011918951132300357,3.57806912991657,15076,0.34759358288770054,1.8195439355418688,4.178286128777567,3.1710527126388115,13368.56612951981
66,67,2,0.00023837902264600716,3.5783075089392162,15078,0.35294117647058826,1.8260748027008264,4.17834373897622,3.1798490215558104,13406.46664542662
67,68,3,0.0004767580452920143,3.5787842669845085,15081,0.3582887700534759,1.8325089127062364,4.1784301399477375,3.18852769440241,13443.873678018106
68,69,6,0.0011918951132300357,3.5799761620977386,15087,0.36363636363636365,1.8388490907372552,4.178602890340589,3.1970923749588565,13480.8025129524
69,72,3,0.0004767580452920143,3.580452920143031,15090,0.37967914438502676,1.8573324964312685,4.17868923977559,3.2221366704668526,13586.863332608444
70,74,3,0.0004767580452920143,3.580929678188323,15093,0.39037433155080214,1.8692317197309762,4.178775572045411,3.2383232507743287,13655.766036998306
71,75,3,0.0004767580452920143,3.5814064362336153,15096,0.39572192513368987,1.8750612633917,4.178861887156875,3.2462725595705706,13690.11338739854
72,76,2,0.00023837902264600716,3.5816448152562614,15098,0.40106951871657753,1.8808135922807914,4.178919421035465,3.254129575225761,13724.073568072065
73,77,1,0.0,3.5816448152562614,15099,0.40641711229946526,1.8864907251724818,4.178948185116802,3.2618969400020887,13757.657663308759
74,78,3,0.0004767580452920143,3.5821215733015537,15102,0.4117647058823529,1.8920946026904804,4.1790344659320064,3.2695771999376575,13790.87635373847
75,80,1,0.0,3.5821215733015537,15103,0.42245989304812837,1.9030899869919435,4.17906322239498,3.284686138735424,13855.258351995099
76,81,2,0.00023837902264600716,3.5823599523242,15105,0.42780748663101603,1.9084850188786497,4.179120729609299,3.2921194731068226,13887.441189683117
77,82,2,0.00023837902264600716,3.582598331346846,15107,0.43315508021390375,1.9138138523837167,4.1791782292097945,3.299475022429988,13919.297719093795
78,85,1,0.0,3.582598331346846,15108,0.44919786096256686,1.9294189257142929,4.179206976155488,3.3210959733460186,14010.997608186544
79,86,1,0.0,3.582598331346846,15109,0.45454545454545453,1.9344984512435677,4.179235721198481,3.3281610611084034,14041.635651349749
80,87,2,0.00023837902264600716,3.582836710369492,15111,0.45989304812834225,1.9395192526186185,4.179293205577373,3.3351583803485028,14071.989405561966
81,89,3,0.0004767580452920143,3.5833134684147843,15114,0.47058823529411764,1.9493900066449128,4.179379417881757,3.3489569432981625,14130.87437713579
82,90,1,0.0,3.5833134684147843,15115,0.47593582887700536,1.9542425094393248,4.179408151513836,3.3557616704417796,14160.420207503263
83,91,2,0.00023837902264600716,3.5835518474374304,15117,0.48128342245989303,1.9590413923210936,4.179465613075431,3.3625056012369896,14189.710997189168
84,94,2,0.00023837902264600716,3.5837902264600765,15119,0.49732620320855614,1.9731278535996986,4.179523067035285,3.3823886181708076,14274.120253226534
85,96,2,0.00023837902264600716,3.5840286054827226,15121,0.5080213903743316,1.9822712330395684,4.179580513395409,3.395368594556885,14329.571254166129
86,98,1,0.0,3.5840286054827226,15122,0.5187165775401069,1.9912260756924949,4.1796092337262,3.4081418332848443,14384.154990629919
87,100,2,0.00023837902264600716,3.5842669845053687,15124,0.5294117647058824,2.0,4.179666668690498,3.420719347066097,14437.917660942272
88,101,1,0.0,3.5842669845053687,15125,0.5347593582887701,2.0043213737826426,4.179695383324507,3.426938016724307,14465.004980158465
89,106,1,0.0,3.5842669845053687,15126,0.5614973262032086,2.0253058652647704,4.17972409606009,3.4573808303805436,14593.712583446377
90,109,1,0.0,3.5842669845053687,15127,0.5775401069518716,2.037426497940624,4.179752806897498,3.475169200765322,14669.334797210522
91,114,1,0.0,3.5842669845053687,15128,0.6042780748663101,2.0569048513364727,4.179781515836983,3.5041194124316917,14791.780935150944
92,116,1,0.0,3.5842669845053687,15129,0.6149732620320856,2.0644579892269186,4.179810222878796,3.5154808791039613,14840.442287841115
93,117,2,0.00023837902264600716,3.584505363528015,15131,0.6203208556149733,2.0681858617461617,4.179867631270406,3.5211190157635883,14865.09427112825
94,122,1,0.0,3.584505363528015,15132,0.6470588235294118,2.0863598306747484,4.179896332620706,3.5489256606579147,14982.743146459949
95,124,2,0.00023837902264600716,3.584743742550661,15134,0.6577540106951871,2.093421685162235,4.179953729631548,3.559888665062772,15029.732949938325
96,126,2,0.00023837902264600716,3.584982121573307,15136,0.6684491978609626,2.100370545117563,4.180011119057718,3.570773127556322,15076.393270098768
97,136,1,0.0,3.584982121573307,15137,0.7219251336898396,2.1335389083702174,4.180039810927176,3.6243281171509807,15302.056451448361
98,143,1,0.0,3.584982121573307,15138,0.7593582887700535,2.155336037465062,4.180068500901219,3.661421463627903,15458.66303991905
99,151,1,0.0,3.584982121573307,15139,0.8021390374331551,2.1789769472931693,4.180097188980094,3.704184825660832,15639.055343647187
100,155,1,0.0,3.584982121573307,15140,0.8235294117647058,2.1903316981702914,4.1801258751640535,3.7260411594750167,15731.742663997693
101,165,1,0.0,3.584982121573307,15141,0.8770053475935828,2.2174839442139063,4.1801545594533485,3.7838779984706434,15975.368203584347
102,168,2,0.00023837902264600716,3.585220500595953,15143,0.893048128342246,2.225309281725863,4.180211922348941,3.8027903010599857,16055.705312946637
103,187,1,0.0,3.585220500595953,15144,0.9946524064171123,2.271841606536499,4.180240600955741,4.020667705250617,16970.701023526333
104,188,1,0.0,3.585220500595953,15145,1.0,2.27415784926368,4.180269277668875,4.070512539643232,17180.800103803354
